id,item_id,dept_id,cat_id,store_id,state_id,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60,d_61,d_62,d_63,d_64,d_65,d_66,d_67,d_68,d_69,d_70,d_71,d_72,d_73,d_74,d_75,d_76,d_77,d_78,d_79,d_80,d_81,d_82,d_83,d_84,d_85,d_86,d_87,d_88,d_89,d_90,d_91,d_92,d_93,d_94,d_95,d_96,d_97,d_98,d_99,d_100,d_101,d_102,d_103,d_104,d_105,d_106,d_107,d_108,d_109,d_110,d_111,d_112,d_113,d_114,d_115,d_116,d_117,d_118,d_119,d_120,d_121,d_122,d_123,d_124,d_125,d_126,d_127,d_128,d_129,d_130,d_131,d_132,d_133,d_134,d_135,d_136,d_137,d_138,d_139,d_140,d_141,d_142,d_143,d_144,d_145,d_146,d_147,d_148,d_149,d_150,d_151,d_152,d_153,d_154,d_155,d_156,d_157,d_158,d_159,d_160,d_161,d_162,d_163,d_164,d_165,d_166,d_167,d_168,d_169,d_170,d_171,d_172,d_173,d_174,d_175,d_176,d_177,d_178,d_179,d_180,d_181,d_182,d_183,d_184,d_185,d_186,d_187,d_188,d_189,d_190,d_191,d_192,d_193,d_194,d_195,d_196,d_197,d_198,d_199,d_200,d_201,d_202,d_203,d_204,d_205,d_206,d_207,d_208,d_209,d_210,d_211,d_212,d_213,d_214,d_215,d_216,d_217,d_218,d_219,d_220,d_221,d_222,d_223,d_224,d_225,d_226,d_227,d_228,d_229,d_230,d_231,d_232,d_233,d_234,d_235,d_236,d_237,d_238,d_239,d_240,d_241,d_242,d_243,d_244,d_245,d_246,d_247,d_248,d_249,d_250,d_251,d_252,d_253,d_254,d_255,d_256,d_257,d_258,d_259,d_260,d_261,d_262,d_263,d_264,d_265,d_266,d_267,d_268,d_269,d_270,d_271,d_272,d_273,d_274,d_275,d_276,d_277,d_278,d_279,d_280,d_281,d_282,d_283,d_284,d_285,d_286,d_287,d_288,d_289,d_290,d_291,d_292,d_293,d_294,d_295,d_296,d_297,d_298,d_299,d_300,d_301,d_302,d_303,d_304,d_305,d_306,d_307,d_308,d_309,d_310,d_311,d_312,d_313,d_314,d_315,d_316,d_317,d_318,d_319,d_320,d_321,d_322,d_323,d_324,d_325,d_326,d_327,d_328,d_329,d_330,d_331,d_332,d_333,d_334,d_335,d_336,d_337,d_338,d_339,d_340,d_341,d_342,d_343,d_344,d_345,d_346,d_347,d_348,d_349,d_350,d_351,d_352,d_353,d_354,d_355,d_356,d_357,d_358,d_359,d_360,d_361,d_362,d_363,d_364,d_365
HOBBIES_2_001_TX_2_validation,HOBBIES_2_001,HOBBIES_2,HOBBIES,TX_2,TX,7,10,13,10,13,12,7,9,8,7,11,11,10,8,9,7,7,6,11,10,9,6,9,10,16,15,11,10,6,7,14,13,9,11,10,8,7,11,16,13,11,12,8,12,15,13,19,9,14,8,9,12,13,14,12,9,9,9,9,15,17,10,10,6,8,11,15,13,13,7,8,7,8,14,11,11,10,9,9,6,19,13,12,7,6,9,13,11,15,12,11,9,9,16,13,16,11,7,6,9,8,8,23,8,11,9,12,16,17,10,14,7,11,7,11,22,15,9,9,9,7,13,13,8,10,8,9,8,14,18,8,11,9,9,5,4,20,14,12,8,6,8,10,17,15,12,11,5,8,10,16,13,12,11,9,9,13,16,16,13,9,8,9,11,16,14,15,12,12,10,13,17,13,9,11,11,12,15,15,11,12,10,8,10,9,14,24,9,11,12,11,14,18,15,15,13,12,12,15,15,13,12,11,11,12,12,16,16,11,6,9,7,16,14,15,12,12,10,10,11,16,11,13,9,13,5,18,17,14,13,14,14,9,8,16,14,13,10,8,8,17,17,19,11,13,8,8,17,22,10,14,8,12,12,18,23,17,11,11,10,9,13,21,12,15,11,7,11,9,18,23,11,10,12,11,15,16,18,11,12,10,11,16,19,14,8,8,8,16,16,18,14,15,11,11,11,15,18,13,13,14,12,11,16,13,16,12,9,12,11,14,19,15,11,8,10,9,12,18,15,9,10,10,8,15,18,14,15,15,11,10,13,16,14,13,10,5,15,19,19,12,19,13,10,14,11,11,15,15,17,9,8,14,18,24,14,17,14,12,10,17,18,6,10,10
HOBBIES_2_002_TX_2_validation,HOBBIES_2_002,HOBBIES_2,HOBBIES,TX_2,TX,28,31,41,38,45,35,40,37,22,40,50,73,42,28,29,30,47,62,55,39,35,33,21,44,50,35,60,39,35,30,51,44,50,33,42,29,40,44,67,58,50,30,41,20,46,52,39,34,32,34,30,46,49,49,39,39,41,39,48,64,58,39,45,29,20,37,76,52,45,36,40,34,46,67,50,46,37,35,28,45,53,68,28,45,23,38,39,67,55,31,49,42,38,41,71,42,24,27,30,29,44,56,49,25,41,35,30,62,59,58,51,28,37,41,48,46,52,46,23,27,49,54,81,68,48,37,41,46,57,65,56,49,36,42,31,46,50,53,39,54,31,39,40,64,62,28,29,31,27,51,67,47,47,37,38,32,55,85,69,59,30,34,41,66,73,48,42,44,38,31,48,65,47,56,38,39,45,50,78,48,51,49,33,36,50,69,67,38,42,53,46,60,64,88,57,43,42,34,56,75,71,46,30,42,43,42,66,79,36,41,53,39,47,67,73,46,49,43,41,60,64,51,53,42,37,43,67,66,63,37,42,43,39,50,79,64,75,46,18,30,60,60,57,37,40,43,42,43,81,49,54,48,34,31,59,62,62,57,49,34,39,45,82,85,42,45,50,40,62,71,52,52,56,46,54,36,76,57,42,58,41,38,60,40,84,70,54,47,39,44,89,79,56,49,46,37,85,68,61,63,46,44,53,65,83,48,56,37,40,43,57,83,78,61,34,65,41,72,36,64,37,39,45,39,73,100,55,47,37,55,43,58,79,65,44,48,42,45,39,77,60,55,57,40,53,38,98,87,44,40,32,51,55,69,54,73,39,46,45,55,67,65,60,45,61
HOBBIES_2_003_TX_2_validation,HOBBIES_2_003,HOBBIES_2,HOBBIES,TX_2,TX,29,21,44,59,39,41,38,29,34,47,57,63,51,46,29,32,28,67,65,52,52,44,38,48,91,58,63,33,34,39,18,57,69,40,39,25,31,40,70,65,36,31,48,25,55,61,69,45,35,28,27,36,60,66,36,31,39,45,56,61,45,44,47,42,37,60,81,67,26,48,37,36,47,54,30,47,30,42,33,61,85,57,40,34,42,32,49,52,60,60,35,39,40,63,79,68,49,65,44,39,63,72,90,41,41,28,36,39,66,52,53,37,45,35,63,64,55,29,30,45,27,61,60,61,52,51,28,27,49,82,61,58,28,35,38,41,51,52,44,33,50,39,56,71,82,67,40,45,36,62,86,62,57,40,50,31,41,76,77,55,53,34,38,36,52,82,45,60,43,37,51,82,62,49,47,30,40,53,75,77,47,49,30,55,71,65,66,28,50,36,26,58,57,51,57,59,45,50,51,78,68,55,36,22,51,52,44,65,54,46,45,41,52,73,64,53,49,48,36,63,78,83,53,55,24,32,69,76,52,53,56,33,43,81,60,55,26,43,52,37,87,122,92,44,49,39,36,61,57,42,37,49,61,50,56,85,67,64,54,23,36,66,86,62,30,49,31,35,75,67,59,52,56,43,55,48,59,76,46,52,66,32,63,89,60,54,26,45,34,47,72,64,40,64,47,46,53,75,41,42,63,52,39,64,49,65,54,57,39,44,57,82,75,54,53,41,39,41,88,70,43,42,62,42,66,69,55,56,61,61,56,69,87,59,56,60,61,44,56,64,73,69,45,54,55,57,76,92,60,67,48,56,48,92,68,42,46,47,50,61,49,69,57,58,57
HOBBIES_2_004_TX_2_validation,HOBBIES_2_004,HOBBIES_2,HOBBIES,TX_2,TX,29,27,33,77,48,34,34,40,36,39,52,37,41,45,30,36,39,44,60,59,40,31,30,62,60,45,40,38,38,42,56,60,53,44,32,42,31,50,78,60,43,33,34,25,50,33,64,48,38,31,33,29,68,52,54,40,37,36,37,53,56,39,33,34,34,68,55,47,41,50,47,47,47,67,44,39,30,40,34,49,50,65,22,37,36,20,51,58,62,60,41,44,44,52,50,38,47,36,46,31,48,47,53,35,32,37,31,74,72,70,43,40,34,54,47,54,49,47,51,46,30,41,78,82,43,50,27,29,39,68,56,47,50,33,36,36,78,72,48,41,34,26,53,73,83,42,43,47,45,44,60,53,37,53,39,36,53,65,57,39,54,34,30,50,93,50,53,39,41,44,33,53,72,47,44,45,30,62,76,64,51,52,35,42,70,74,58,69,44,51,34,63,59,66,41,59,38,29,53,74,62,40,52,51,25,43,65,56,53,59,38,50,37,74,55,53,28,30,42,46,63,86,50,51,35,28,53,48,54,51,43,44,44,41,56,36,45,51,54,41,69,74,65,43,23,52,39,70,56,96,47,38,40,41,54,63,41,42,55,35,26,43,69,55,47,38,51,44,80,65,62,62,49,35,45,60,45,57,53,59,49,36,48,83,34,43,59,46,34,43,84,68,49,50,45,42,41,57,77,57,50,39,48,53,92,57,46,45,52,41,58,67,71,51,39,45,43,85,64,57,55,38,35,30,49,63,51,50,25,49,37,53,83,74,46,52,59,34,67,58,86,46,41,56,49,51,77,60,36,50,42,35,75,61,72,65,46,39,46,65,89,97,49,50,34
HOBBIES_2_005_TX_2_validation,HOBBIES_2_005,HOBBIES_2,HOBBIES,TX_2,TX,17,25,20,35,42,38,19,27,26,35,49,50,33,39,27,21,50,69,48,18,31,24,35,37,40,46,42,25,33,16,36,34,36,42,28,24,33,41,29,43,34,35,27,38,40,33,41,42,29,30,27,19,44,41,46,39,22,19,43,49,47,26,31,25,21,35,47,34,32,27,28,25,51,51,41,42,18,33,29,41,44,54,38,37,25,35,35,35,63,41,44,30,34,49,47,31,39,34,32,29,35,44,53,13,21,19,17,39,56,52,27,21,32,32,45,36,55,38,26,27,24,34,63,53,28,30,35,17,45,72,51,35,23,17,26,45,50,60,40,28,40,33,28,42,44,51,39,25,49,48,40,46,34,28,40,29,49,52,46,33,34,27,30,37,39,46,24,44,36,27,27,54,52,41,29,34,42,38,65,50,37,35,29,32,51,64,62,34,35,47,25,42,41,52,47,47,26,26,57,21,44,47,23,26,39,26,33,60,52,46,16,41,44,46,42,45,39,43,28,39,65,44,46,28,48,45,37,57,53,39,29,35,22,58,75,67,52,42,28,24,35,62,39,42,41,33,33,68,57,57,50,43,40,34,48,36,72,36,43,33,53,38,85,52,47,37,46,34,48,59,60,34,21,38,47,42,68,38,37,38,35,41,29,57,48,34,32,38,34,44,43,52,52,25,31,26,36,57,48,35,38,25,48,41,55,52,34,48,38,17,35,52,63,53,37,48,40,68,54,52,45,33,42,26,33,60,73,48,45,49,38,44,79,68,37,32,37,41,39,63,67,42,42,41,40,49,60,69,21,46,42,46,54,49,59,35,49,19,24,37,42,54,41,47,23
HOBBIES_2_006_TX_2_validation,HOBBIES_2_006,HOBBIES_2,HOBBIES,TX_2,TX,19,26,38,35,37,20,24,20,14,35,38,38,24,12,16,24,27,41,31,26,23,18,22,38,33,23,30,17,18,20,33,41,32,19,37,23,25,32,49,27,29,22,18,27,24,41,47,36,19,27,24,22,24,35,34,39,20,22,23,50,38,30,25,19,26,36,48,43,22,24,25,19,23,36,37,46,31,20,19,24,45,33,27,22,34,28,24,30,45,22,32,27,18,35,43,25,28,23,26,22,33,35,36,21,23,22,16,32,53,32,35,27,14,34,26,40,40,28,30,30,19,30,35,32,29,31,16,22,26,46,42,35,19,26,23,21,28,34,29,33,23,25,33,33,34,29,20,28,30,43,47,41,18,21,18,21,38,44,42,32,23,24,25,40,41,37,21,22,26,23,23,29,31,28,32,27,19,28,47,42,26,14,27,22,45,40,39,29,30,28,19,24,52,36,34,26,16,31,39,48,32,35,29,22,23,33,38,43,36,25,26,24,40,45,49,27,28,29,28,32,44,34,19,26,25,23,27,49,47,31,24,24,25,41,32,37,33,33,20,21,18,57,32,35,37,35,16,42,52,50,18,25,18,23,41,63,49,35,26,24,28,35,51,41,42,35,23,30,38,39,60,35,31,32,29,43,35,55,35,31,24,21,29,42,43,24,40,31,21,44,42,36,42,26,28,31,45,49,28,26,39,33,30,31,37,31,30,32,37,26,37,56,40,33,31,26,30,38,49,35,39,41,33,23,26,47,50,29,29,35,18,40,38,52,39,30,31,22,44,52,44,29,31,27,32,51,55,42,45,29,31,25,38,32,34,34,33,29,33,22,54,58,40,36,36
HOBBIES_2_007_TX_2_validation,HOBBIES_2_007,HOBBIES_2,HOBBIES,TX_2,TX,4,4,7,9,8,7,6,5,4,6,14,7,5,4,7,6,8,12,7,5,6,6,5,7,12,9,7,6,5,4,8,5,8,6,4,5,6,8,9,10,7,5,5,4,7,8,9,10,4,3,7,8,12,8,8,6,7,7,9,9,9,6,7,6,4,8,11,10,7,7,6,4,9,8,7,7,3,5,5,10,10,13,5,7,7,4,8,10,12,5,9,4,6,6,11,8,9,7,5,4,9,11,9,7,7,7,4,7,12,9,4,9,7,4,7,14,11,5,4,4,5,9,7,11,6,4,6,8,11,9,10,6,4,5,7,6,13,12,7,7,8,6,11,7,9,7,9,6,5,8,12,9,9,7,6,7,11,13,8,10,8,5,6,11,13,9,6,9,7,6,7,13,8,6,7,8,6,8,13,8,6,9,5,4,7,14,12,5,6,4,7,6,12,10,8,5,8,8,11,11,6,7,7,7,4,10,13,12,7,5,6,8,7,9,8,7,8,8,5,11,14,10,6,9,7,9,6,12,14,9,4,4,9,8,13,8,7,9,7,6,11,12,13,7,8,10,7,10,7,11,9,5,7,6,7,11,16,8,8,10,3,13,14,8,6,9,8,7,7,13,10,8,6,6,4,12,10,14,8,7,4,9,11,10,13,10,8,7,7,8,11,9,10,10,8,6,9,13,13,9,7,9,7,10,7,11,10,6,5,8,10,13,12,9,3,7,7,10,12,10,10,7,8,9,7,7,12,10,12,7,7,9,15,13,10,8,9,9,11,11,9,9,11,8,5,14,14,12,9,4,6,6,11,12,15,5,12,10,8,9,15,12,9,9,9
HOBBIES_2_008_TX_2_validation,HOBBIES_2_008,HOBBIES_2,HOBBIES,TX_2,TX,32,29,58,63,56,39,43,36,37,51,58,53,34,46,31,23,43,50,38,30,33,32,21,37,61,23,35,33,35,28,37,58,47,50,37,36,30,56,46,37,36,31,31,41,34,52,32,51,18,33,22,30,43,38,39,25,39,38,55,37,41,34,30,37,32,34,50,49,37,29,25,35,32,61,52,32,38,28,34,36,55,50,34,32,28,38,36,54,29,33,39,36,34,43,57,66,32,44,27,33,36,64,38,31,34,28,27,42,41,53,42,24,35,33,47,57,55,43,38,36,42,56,55,45,50,53,34,35,41,62,31,36,41,28,36,49,63,47,47,50,31,28,43,60,42,37,47,43,26,62,52,57,41,44,27,29,37,45,46,34,42,32,31,29,70,35,42,47,46,24,44,68,50,51,22,37,36,35,68,43,56,35,35,27,43,51,58,44,37,37,26,37,74,47,45,20,39,42,48,62,73,45,33,33,30,57,76,68,37,39,42,26,56,71,63,50,38,31,43,48,55,58,45,35,41,48,36,46,71,51,53,51,40,37,66,53,48,34,42,40,52,68,66,38,42,37,44,57,55,66,57,43,35,28,30,77,42,36,41,40,46,53,60,55,31,52,45,38,64,77,65,45,41,27,44,48,78,68,46,48,33,26,49,70,70,47,34,49,34,54,71,61,28,36,43,49,58,71,36,56,49,44,39,56,81,60,50,39,40,38,58,59,59,50,41,41,28,57,58,44,50,45,43,41,56,86,72,56,47,47,35,59,82,59,61,40,44,30,61,84,62,35,43,33,39,62,74,43,45,45,52,37,58,70,55,44,42,52,33,51,60,80,52,56,19
HOBBIES_2_009_TX_2_validation,HOBBIES_2_009,HOBBIES_2,HOBBIES,TX_2,TX,42,40,37,64,55,47,37,38,49,37,56,30,39,31,52,33,45,70,45,51,46,50,39,31,77,95,44,40,34,24,53,56,62,48,56,35,27,53,62,81,53,40,46,44,41,70,86,32,35,37,40,54,67,57,49,53,52,45,63,66,92,33,44,45,38,63,63,76,48,39,35,39,45,28,38,42,39,50,40,53,56,97,47,50,40,42,37,72,63,49,52,27,34,31,63,76,57,41,42,35,53,82,84,55,43,55,43,50,66,58,56,46,43,34,75,66,78,39,49,36,43,45,52,51,33,38,48,33,47,74,39,56,44,46,39,51,82,64,56,54,32,34,46,65,67,41,38,39,47,49,72,61,49,39,22,35,58,72,75,35,49,38,34,62,83,81,56,45,30,51,59,58,69,36,59,40,32,71,53,67,53,34,40,25,52,45,79,45,35,46,27,49,84,49,49,39,26,32,49,77,87,52,48,51,45,50,65,76,58,49,39,56,49,73,88,54,47,48,37,57,86,82,70,41,57,48,72,55,59,56,55,42,40,47,68,65,50,40,64,52,68,93,79,79,41,25,36,37,57,62,53,60,62,46,45,69,67,50,36,59,30,54,79,74,51,53,37,43,45,64,86,53,48,42,38,61,113,52,45,41,26,43,59,69,82,51,49,49,42,83,73,83,56,50,56,42,62,83,65,62,67,40,39,49,109,83,42,36,55,67,62,56,50,53,37,46,51,67,88,79,66,49,50,58,74,61,63,43,50,17,52,52,52,109,50,34,44,61,21,98,49,64,41,50,42,69,92,84,50,56,59,45,67,64,81,51,51,50,49,60,111,62,40,40,40
HOBBIES_2_010_TX_2_validation,HOBBIES_2_010,HOBBIES_2,HOBBIES,TX_2,TX,32,33,36,56,29,38,30,42,24,43,49,44,41,31,44,18,47,53,49,41,41,34,37,43,43,49,47,32,26,35,45,46,48,37,35,37,28,49,49,68,52,29,25,37,45,61,44,38,33,35,23,43,41,46,39,39,38,37,31,70,45,35,38,32,34,49,48,50,39,43,31,29,35,46,38,35,48,39,41,36,35,56,56,33,35,22,45,56,31,32,28,24,28,50,50,66,38,39,38,43,39,63,44,56,29,38,44,35,65,43,61,23,25,26,36,65,74,52,40,36,29,50,57,57,36,29,36,34,41,50,62,46,53,46,26,45,43,35,62,50,32,43,61,37,66,39,42,59,45,46,78,35,48,43,42,31,52,72,30,41,32,42,45,42,48,58,34,38,35,39,51,64,76,46,36,35,30,39,45,71,38,42,35,35,60,65,47,40,47,42,42,47,45,64,47,43,27,31,40,68,64,45,49,50,39,57,57,50,55,34,44,49,57,63,43,47,49,37,44,54,68,56,32,38,36,41,51,79,64,41,35,34,38,47,51,73,48,44,33,29,50,39,70,40,40,43,36,39,86,42,26,50,28,47,56,70,54,39,39,33,47,44,73,74,39,46,33,37,48,58,64,36,51,32,28,50,62,67,49,29,49,36,56,98,79,50,31,30,48,49,66,49,53,54,54,35,61,67,75,49,37,53,40,50,71,54,53,42,35,58,43,74,65,39,41,31,56,52,67,90,41,56,47,24,51,76,65,50,39,36,37,77,57,59,50,32,46,30,43,55,44,63,50,51,47,54,71,80,68,34,65,30,51,73,69,71,55,47,49,60,62,73,52,38,55
HOUSEHOLD_3_001_TX_2_validation,HOUSEHOLD_3_001,HOUSEHOLD_3,HOUSEHOLD,TX_2,TX,34,32,45,64,57,33,32,35,48,39,53,51,45,45,39,27,52,77,56,40,52,26,35,50,63,63,32,36,33,26,33,75,58,35,31,36,41,39,67,73,48,33,36,32,43,61,51,35,43,44,42,38,74,75,34,32,28,27,62,51,66,30,29,31,39,47,61,49,39,31,43,38,46,58,61,53,35,43,31,47,61,72,41,24,31,50,33,39,69,52,38,43,33,40,86,51,33,27,49,38,59,88,54,65,40,40,47,51,76,54,50,53,44,34,52,60,59,61,43,46,41,65,52,63,64,36,57,31,49,77,63,28,46,41,33,49,39,55,54,44,48,52,44,55,74,46,41,63,48,54,74,65,35,46,40,33,49,51,43,41,36,57,50,48,75,63,43,35,39,35,52,97,62,37,42,51,55,39,69,69,59,43,42,36,40,82,52,34,40,28,36,49,68,58,50,62,21,52,39,76,82,48,47,49,48,42,76,65,55,50,42,40,62,64,76,43,64,47,43,49,70,72,64,35,31,37,52,65,73,54,44,55,60,63,79,68,40,56,42,41,58,55,85,60,39,35,35,48,56,72,55,35,62,33,34,83,68,48,48,44,48,55,66,71,61,46,44,53,59,52,70,53,50,47,42,62,56,101,54,38,32,47,54,79,99,54,59,36,45,49,58,73,70,58,71,43,63,86,72,64,43,40,39,48,50,69,30,45,27,58,55,33,72,58,43,62,49,57,85,94,41,41,47,29,64,103,70,38,58,63,20,68,88,79,58,51,45,58,62,116,87,57,41,53,37,53,73,54,76,38,50,38,44,75,71,74,55,50,52,59,70,64,48,54,34
HOUSEHOLD_3_002_TX_2_validation,HOUSEHOLD_3_002,HOUSEHOLD_3,HOUSEHOLD,TX_2,TX,38,45,50,88,73,40,45,29,31,34,46,59,46,45,33,45,51,72,22,48,51,22,39,45,90,47,70,55,42,28,49,78,65,38,54,41,42,65,82,78,56,38,42,50,40,54,72,49,30,48,43,84,73,93,60,28,43,40,54,58,76,47,56,52,38,49,63,66,54,42,40,43,68,75,66,54,29,41,30,50,59,54,41,68,43,51,66,83,75,74,51,28,40,45,52,74,30,48,30,40,67,64,52,49,53,47,41,48,68,78,51,50,42,33,82,86,73,51,62,38,48,59,71,66,68,30,61,52,60,72,70,59,60,50,45,60,48,47,66,53,54,50,67,90,59,61,53,59,12,89,90,75,44,46,50,59,79,87,82,57,39,39,53,70,68,61,63,47,40,47,70,61,68,64,66,50,40,51,79,73,32,33,26,45,75,94,55,46,37,49,54,77,69,76,48,51,42,40,46,32,69,61,54,34,25,62,62,68,44,35,60,50,63,96,76,53,69,66,37,67,84,89,46,66,40,45,50,73,60,47,61,49,66,62,69,68,57,56,46,35,77,103,70,77,48,61,38,97,54,60,86,35,48,43,66,88,74,69,69,45,31,57,89,81,71,75,53,44,57,82,92,53,61,40,48,46,76,103,64,53,55,54,72,90,64,43,63,38,53,81,68,69,60,45,43,44,57,95,82,44,75,49,49,61,87,66,45,52,68,55,86,77,68,56,62,64,47,50,105,100,69,73,33,41,70,70,97,48,72,45,65,58,47,85,72,45,71,65,68,95,83,72,67,36,68,87,71,108,89,38,62,61,76,112,87,71,36,48,65,61,90,65,56,62,54
HOUSEHOLD_3_003_TX_2_validation,HOUSEHOLD_3_003,HOUSEHOLD_3,HOUSEHOLD,TX_2,TX,10,7,18,13,17,10,7,11,12,11,19,21,17,10,10,10,15,16,18,12,9,11,8,11,17,13,11,13,9,7,15,21,14,15,12,13,8,8,19,16,13,12,14,8,18,15,18,13,9,11,8,8,21,19,9,10,8,11,17,14,9,14,12,8,9,11,17,19,13,12,8,9,17,13,13,14,7,8,11,9,15,18,10,13,11,9,8,18,11,8,12,11,6,13,20,17,13,11,13,10,17,18,13,13,8,12,14,14,18,20,14,17,11,11,17,13,19,12,11,13,9,14,18,17,11,13,8,6,14,20,19,14,11,12,10,14,9,16,8,17,13,13,13,18,13,10,11,10,12,16,17,20,10,9,12,12,17,13,15,14,13,16,8,21,21,22,15,10,10,11,10,13,16,16,11,11,10,18,21,21,17,10,7,10,19,22,17,19,14,10,14,10,21,16,14,14,14,11,15,13,12,6,13,14,6,19,25,19,18,12,9,10,21,17,20,16,16,7,14,13,26,17,13,15,15,10,15,18,16,16,13,15,10,18,23,18,14,14,10,11,12,17,15,12,8,8,14,15,26,23,13,11,13,10,18,12,20,19,12,14,9,14,17,25,21,12,16,13,15,28,17,13,10,15,9,16,19,17,14,12,17,13,17,19,15,13,13,12,12,21,19,25,14,14,12,15,14,25,27,15,5,10,11,18,27,19,14,15,12,12,15,29,21,19,15,16,14,20,24,14,10,11,16,14,16,28,24,17,16,15,9,17,24,20,13,9,11,15,19,15,24,11,13,15,12,12,10,17,14,15,12,11,16,19,28,17,11,8,13,23,25,32,14,16,9
HOUSEHOLD_3_004_TX_2_validation,HOUSEHOLD_3_004,HOUSEHOLD_3,HOUSEHOLD,TX_2,TX,7,11,5,15,21,11,11,10,8,14,17,13,12,9,11,10,20,15,19,9,17,12,11,16,18,15,10,12,14,6,21,15,18,11,11,12,10,15,19,19,14,6,10,13,17,14,16,12,11,11,9,12,27,18,13,14,8,12,10,20,14,15,19,12,7,13,20,22,10,17,13,11,17,14,14,10,18,11,11,18,14,15,15,16,14,12,16,24,14,15,13,11,11,10,17,9,16,13,11,12,16,18,13,15,10,13,14,21,21,17,13,13,7,9,13,21,18,14,12,11,12,18,24,18,17,17,10,13,14,25,19,13,10,11,11,19,19,17,20,12,9,8,13,20,19,13,9,10,8,6,11,20,14,15,11,10,13,17,16,20,13,10,14,16,25,21,15,14,13,9,17,22,21,13,17,13,11,18,25,17,12,16,15,12,16,25,16,8,14,13,14,19,28,21,22,17,13,15,14,20,19,15,16,16,14,15,24,25,17,10,10,14,21,17,20,15,11,14,13,18,26,20,18,15,15,11,19,27,24,19,14,17,12,16,30,22,19,9,14,13,19,25,19,24,12,13,15,14,22,24,14,12,15,13,15,23,21,19,11,11,12,17,27,22,18,19,11,17,18,12,22,11,10,11,13,13,29,26,25,14,12,13,21,29,19,20,18,22,17,25,32,18,14,18,13,15,18,25,23,19,11,10,13,19,31,23,17,14,15,12,14,28,19,15,11,15,18,12,16,24,18,13,12,14,11,17,17,15,14,7,10,21,26,26,19,15,11,11,15,28,25,14,16,16,15,22,24,21,17,18,17,14,23,33,34,26,26,19,6,20,17,30,16,17,14
HOUSEHOLD_3_005_TX_2_validation,HOUSEHOLD_3_005,HOUSEHOLD_3,HOUSEHOLD,TX_2,TX,17,25,31,54,27,20,20,14,18,25,39,37,19,31,26,27,38,32,32,30,32,25,22,27,29,46,26,26,32,21,32,36,27,31,15,31,13,30,36,46,25,18,18,13,38,56,47,29,28,23,21,35,30,42,29,30,27,18,37,54,44,24,31,27,15,31,48,38,33,23,27,30,36,44,39,29,23,24,25,20,53,35,23,38,26,29,28,52,45,28,18,31,23,41,39,39,32,38,21,22,30,37,39,37,25,36,31,33,37,46,40,33,22,24,24,32,48,34,37,20,31,43,62,48,15,31,16,14,36,51,27,17,26,29,25,32,33,38,38,29,28,34,49,61,63,26,21,30,24,35,26,44,29,26,26,17,31,58,44,41,22,29,20,51,35,51,30,36,20,23,40,45,44,30,28,26,22,50,61,55,37,35,24,20,45,51,54,36,25,21,29,43,52,35,35,32,24,34,36,61,47,33,31,17,27,20,42,48,31,40,29,31,36,51,42,38,38,30,35,36,60,52,33,35,33,32,22,38,42,36,35,27,32,21,35,40,49,36,27,37,30,41,47,35,33,27,31,39,60,52,30,24,36,21,46,46,51,30,34,36,25,31,41,24,29,39,19,25,40,50,38,44,36,24,27,34,54,60,39,42,29,19,33,57,46,36,29,27,35,54,45,41,42,42,37,40,49,59,59,39,33,34,32,34,56,49,40,33,33,31,31,44,33,47,33,33,29,32,49,48,23,36,33,27,52,56,56,40,36,17,26,40,40,46,44,33,23,32,25,58,43,51,24,31,23,38,75,45,28,38,29,28,38,49,60,26,34,34,31,32,42,46,30,36,40
